dish_id,ingredients,total_mass,total_calories
dish_1563303386,"wheat berry, parsley, pepper, spinach (raw), roasted potatoes, chicken, salt, garlic, shallots, carrot, olive oil, lemon juice, thyme",218.0,274.131439
dish_1566328929,"olive oil, vinegar, millet, beef, salt, bok choy, shallots, cheese pizza, spinach (cooked), onions",165.0,396.607422
dish_1567525744,"cucumbers, olive oil, garlic, bell peppers, salt, bacon, radishes, scrambled eggs, hash browns, mustard, vinegar",298.0,679.264771
dish_1564590226,"olive oil, watermelon, berries, sweet potato, cantaloupe",376.0,220.535858
dish_1560799615,"spinach (raw), onions, squash, apple, salt, olive oil, pizza, cranberries, mustard, vinegar",283.0,332.749847
dish_1562168471,"berries, brussels sprouts, roasted potatoes, egg whites, olive oil, pepper, pineapple, salt",490.0,312.665558
dish_1559243139,"carrot, salt, pepper, olive oil",53.0,26.053925
dish_1562702091,"cherry tomatoes, cauliflower, squash, vinegar, parsley, cucumbers, olive oil, garlic, mixed greens, carrot, salt",214.0,86.534729
dish_1559845513,"potatoes, pears, mandarin oranges, strawberries",379.0,222.152008
dish_1563304881,"garlic, chicken, spinach (raw), thyme, wheat berry, olive oil, lemon juice, parsley, salt, shallots",446.0,739.407654
dish_1558550181,grapes,42.0,28.98
dish_1565641844,cheese pizza,92.0,244.627991
dish_1561746970,"garlic, salt, tatsoi, thyme, olive oil, kale, cucumbers, brown rice, arugula, lemon juice, parsley, wheat berry, pepper, salmon",363.0,303.636078
dish_1562700931,"apple, mixed greens, lemon juice, salt, onions, olive oil, squash, vinegar, parsley, cauliflower, millet",312.0,164.234955
dish_1560539340,"pepper, garlic, cilantro, olive oil, caesar salad, onions, lemon juice, arugula, jalapenos, salt, tomatillo, quinoa, fish",228.0,196.53833
dish_1567789230,"radishes, bell peppers, olive oil, garlic, mustard, vinegar, cucumbers, sausage, scrambled eggs, salt",300.0,689.428406
dish_1558639662,cherry tomatoes,89.0,16.02
dish_1558724766,apple,161.0,83.719994
dish_1558640781,apple,154.0,80.079994
dish_1562700885,cauliflower,117.0,29.25
dish_1558629013,strawberries,80.0,26.400002
dish_1556572657,olives,36.0,41.399998
dish_1567024135,"salt, cheese pizza, spinach (cooked), shallots, garlic, lemon juice, wine, eggplant, chicken thighs, squash, mushroom, olive oil, quinoa, roasted potatoes",147.0,317.785828
dish_1561576737,"salt, chard, squash, oregano, eggplant, arugula, basil, butter, olive oil, vinegar, white wine, blueberries, pepper, chicken, cauliflower, walnuts, cream, mushroom, wheat berry, caesar salad, rosemary, lemon juice, thyme, garlic, shallots, mustard",519.0,357.472565
dish_1566849233,"avocado, mixed greens",117.0,94.800003
dish_1568649354,"broccoli, berries, olive oil",129.0,72.870728
dish_1562010865,"pepper, mustard, garlic, pecans, chard, lemon juice, cabbage, mayonnaise, wheat berry, arugula, carrot, olive oil, vinegar, parsley, blueberries, jalapenos, pork, salt",216.0,376.24295
dish_1558460205,spinach (raw),8.0,1.84
dish_1563465805,roasted potatoes,23.0,32.43
dish_1560455399,"pepper, fish, chard, blueberries, almonds, olive oil, parsley, nopales, lime, salt, corn, arugula, jicama, vinegar, spinach (raw), mustard, chive, sour cream, garlic, carrot",149.0,138.498901
dish_1564428475,"cauliflower, quinoa, pears, shallots, mixed greens, thyme, onions, mustard, arugula, vinegar, cherry tomatoes, salt, garlic, olive oil, parsley, lemon juice",370.0,261.616272
dish_1560888849,"lemon juice, wheat berry, parsley, chicken, salt, olive oil, roasted potatoes, garlic, thyme, shallots, spinach (raw)",107.0,168.964127
dish_1565987015,spinach (raw),64.0,14.72
dish_1561060703,"chili, ginger, onions, sour cream, thyme, wine, cucumbers, jalapenos, brown rice, spinach (raw), mushroom, olive oil, brussels sprouts, cilantro, salt, lime, pasta, bok choy, pineapple, cream, lemon juice, garlic, figs, cherry tomatoes, salmon, mustard, tofu, chard, vinegar, cheese pizza, shallots, beef",445.0,538.466736
dish_1558468547,squash,34.0,6.97
dish_1562963153,"fish, salt, lemon juice, olive oil, cilantro, lettuce, radishes, tomatillo, pepper, cherry tomatoes, quinoa, arugula, jalapenos, onions, cucumbers, garlic, roasted potatoes",521.0,386.477264
dish_1567537185,"onions, vinegar, chili, green onions, beef, white rice, broccoli, soy sauce, garlic, salt, olive oil, orange juice, kale",185.0,402.981781
dish_1562945445,"sweet potato, broccoli, greek yogurt, egg whites, milk, chia seeds, grapes, olive oil",463.0,362.168335
dish_1563566725,"olive oil, olives, wild rice, wheat berry",206.0,241.313019
dish_1558028007,potatoes,71.0,54.669998
dish_1567801468,caesar salad,196.0,86.239998
dish_1558636763,apple,117.0,60.839996
dish_1560368110,cherry tomatoes,89.0,16.02
dish_1568405183,"salt, tomatoes, garlic, mustard, cucumbers, olive oil, mustard greens, spinach (raw), vinegar",64.0,72.402832
dish_1565036788,cheese pizza,70.0,186.12999
dish_1562963109,"garlic, lemon juice, onions, pepper, fish, quinoa, tomatillo, radishes, cilantro, salt, cucumbers, olive oil, arugula, jalapenos, cherry tomatoes, roasted potatoes",488.0,381.527283
dish_1558031526,yam,62.0,76.942001
dish_1562700718,"bok choy, spinach (cooked), salt, onions, olive oil, vinegar, mushroom, beef, shallots, millet",255.0,329.380035
dish_1560799590,"spinach (raw), vinegar, apple, salt, olive oil, mustard, onions, pizza, cranberries",163.0,298.019379
dish_1559842274,almonds,53.0,306.393005
dish_1561580406,"wheat berry, lemon juice, onions, white wine, salt, pepper, cheese, caesar salad, pesto, cherry tomatoes, shallots, spinach (raw), cream, butter, thyme, olive oil, rosemary, basil, garlic, chicken, mushroom, pasta, arugula, oregano",171.0,203.281494
dish_1562958445,olives,21.0,24.15
dish_1562011765,"jalapenos, mayonnaise, olive oil, garlic, carrot, brussels sprouts, salt, pepper, wheat berry, pork, cabbage, lemon juice, parsley",283.0,423.923004
dish_1557861605,fish,39.0,35.099998
dish_1560961059,"cream cheese, bagels, sweet potato",172.0,268.459991
dish_1562775275,"cantaloupe, oatmeal, berries",318.0,173.680008
dish_1566333118,cheese pizza,90.0,239.309998
dish_1565799617,"olive oil, egg whites, watermelon, berries, sweet potato",520.0,294.22171
dish_1560543465,caesar salad,77.0,33.880001
dish_1566851155,"spinach (raw), onions, parsley, olive oil, thyme, salt, quinoa, lemon juice, mustard, arugula, cucumbers, vinegar, garlic, shallots, sun dried tomatoes",260.0,295.284393
dish_1559245979,pears,203.0,116.116005
dish_1561392734,"watermelon, berries",198.0,84.239998
dish_1560356314,"spinach (raw), vinegar, olive oil, tomatoes, salt, garlic, mustard, cucumbers, mustard greens",27.0,30.544943
dish_1562790170,"salt, walnuts, olive oil, chard, mustard, vinegar, arugula, blueberries, pepper",84.0,103.693726
dish_1558721587,corn on the cob,90.0,95.489998
dish_1562774531,"berries, sausage, roasted potatoes, watermelon",254.0,379.824005
dish_1558638292,"cantaloupe, apple, white rice, carrot",356.0,190.309982
dish_1563827110,"pineapple, caesar salad, cheese pizza",217.0,220.044998
dish_1564503219,"bacon, egg whites",242.0,213.859985
dish_1562010418,"lime, salt, onions, pork, brussels sprouts, jalapenos, vinegar, pepper, garlic, mixed greens, carrot, lettuce, cabbage, lemon juice, parsley, olive oil, cucumbers, wheat berry, mayonnaise, cherry tomatoes",157.0,209.545135
dish_1562690112,"lettuce, lime, chicken apple sausage, mixed greens, olive oil, cucumbers, onions, vinegar, bacon, pepper, salt, cherry tomatoes",207.0,428.202332
dish_1559240987,"carrot, salt, pepper, olive oil",51.0,25.070757
dish_1561404458,"lime, salt, cauliflower, pepper, olive oil, wheat berry, steak, carrot, garlic",259.0,410.311737
dish_1566835701,"egg whites, salsa, sweet potato, olive oil",744.0,370.186829
dish_1563294465,"pineapple, watermelon, grapes",237.0,116.949997
dish_1567023184,"olives, chicken, caesar dressing, kimchi, kale, parmesan cheese, croutons",195.0,191.507187
dish_1566936323,"chive, chicken thighs, wine, white beans, eggplant, lemon juice, snow peas, olive oil, pepper, spinach (cooked), quinoa, salt, fish, artichokes, lime, cauliflower, squash, parsley, mushroom, arugula, onions, shallots, garlic, bell peppers",318.0,368.292206
dish_1563216381,broccoli,99.0,34.649998
dish_1563305948,"croutons, salt, apple, wheat berry, lemon juice, kale, onions, olive oil, cranberries, shallots, chicken, mushroom, vinegar, spinach (raw), parmesan cheese, mustard, caesar dressing, thyme, garlic, parsley",178.0,207.360931
dish_1567106870,"blue cheese, onions, pizza, olive oil, garlic, walnuts, mixed greens, salt, spinach (cooked), lettuce, bok choy, millet, vinegar, mustard, shallots, beef",211.0,504.820892
dish_1567538303,"green onions, pepper, chili, white rice, vinegar, lemon juice, soy sauce, orange juice, garlic, salt, beef, kale, parsley, olive oil, arugula, onions, chickpeas, broccoli, pears",307.0,617.449158
dish_1559846825,pizza,95.0,252.700012
dish_1561749348,"brown rice, arugula, salmon, thyme, olive oil, pepper, salt",93.0,165.446945
dish_1559243704,pears,203.0,116.116005
dish_1562785328,"apple, shallots, garlic, bulgur, lemon juice, salt, olive oil, mustard greens, cranberries, parsley, arugula",91.0,133.92334
dish_1558116146,grapes,111.0,76.589996
dish_1561577177,"tofu, chard, blueberries, vinegar, pepper, cheese pizza, walnuts, salt, roasted potatoes, olive oil, mustard, arugula",156.0,234.606445
dish_1568665935,cheese pizza,58.0,154.222
dish_1560368691,"carrot, lettuce, pumpkin seeds, salt, mustard, olive oil, vinegar, arugula, mixed greens",112.0,140.755188
dish_1561654756,"scrambled eggs, sweet potato, brussels sprouts",225.0,256.980011
dish_1560802006,"parmesan cheese, croutons, kale, caesar dressing",44.0,35.926495
dish_1562602687,"brussels sprouts, sausage, hash browns, olive oil, pepper, salt, scrambled eggs",311.0,721.365173
dish_1562949467,"bok choy, olive oil",72.0,24.655609
dish_1565811423,"bell peppers, garlic, pepper, arugula, jalapenos, wheat berry, cabbage, chili, tomatoes, salt, parsley, lemon juice, salmon, bok choy, lime, brown rice, chicken thighs, olive oil, thyme, hominy",290.0,240.057129
dish_1558632959,cherry tomatoes,89.0,16.02
dish_1563464429,"bacon, berries",103.0,140.990005
dish_1558725112,"almonds, brussels sprouts, honeydew melons",330.0,554.059021
dish_1564169878,"tomatoes, garlic, onions, chili, tortilla, salt, cilantro, olive oil, chicken thighs, cheese",341.0,732.513428
dish_1558028057,bacon,28.0,151.479996
dish_1565812186,"salt, hominy, lemon juice, parsley, olive oil, mustard, garlic, cabbage, chicken thighs, pineapple, tomatoes, chili, walnuts, bell peppers, lime, arugula, vinegar, blueberries, chard, jalapenos, pepper",266.0,324.978424
dish_1561406817,"carrot, olive oil, couscous, salt, pepper, white rice",243.0,273.385437
dish_1558115241,potatoes,111.0,85.470001
dish_1566331868,"brussels sprouts, onions, salt, tomatoes, bell peppers, garlic, pepper, millet, chicken, fried rice, jalapenos, spinach (raw), olive oil",372.0,453.66507
dish_1558630072,"apple, almonds, grapes, cauliflower",295.0,294.427002
dish_1558375583,"mixed greens, sausage, deprecated",251.0,386.134003
dish_1566931519,"mixed greens, olives",182.0,130.130005
dish_1565724269,"pizza, chicken, spinach (raw), wheat berry, olive oil, thyme, salt, lemon juice, shallots, broccoli, garlic, parsley",311.0,527.548767
dish_1563812570,"egg whites, mixed greens, turkey bacon, granola, blackberries, raspberries, vinaigrette",320.0,369.08429
dish_1565813414,"garlic, salt, mustard, blueberries, olive oil, tofu, spinach (raw), vinegar, radishes",179.0,139.720078
dish_1561148303,cheese pizza,45.0,119.654999
dish_1568401064,"broccoli, mixed greens, chicken, avocado",572.0,787.709961
dish_1559844090,"strawberries, pears, mandarin oranges",331.0,168.430008
dish_1563568292,"corn on the cob, cheese pizza",193.0,276.682983
dish_1558723047,cantaloupe,93.0,31.620001
dish_1568061174,"pineapple, squash, salt, cheese pizza, olive oil",287.0,232.553268
dish_1562086116,"berries, scrambled eggs, yam",285.0,290.65802
dish_1561661850,"sugar, salt, soy sauce, garlic, pizza, pork, white rice, bok choy, pepper",264.0,648.975952
dish_1558468632,chicken,103.0,169.949997
dish_1562181217,"salt, buttermilk, chicken, flour, parsley, lemon juice, vegetable oil, thyme, garlic",199.0,546.484497
dish_1563565805,"shallots, garlic, mushroom, fish, cherry tomatoes, chard, kale, salt, bok choy, wheat berry, olive oil, parsley, lemon juice, onions, chive",360.0,157.493027
dish_1558632990,cauliflower,101.0,25.25
dish_1559933818,"salt, olives, garlic, mustard, vinegar, brussels sprouts, olive oil, goat cheese, mixed greens, pears, pepper",154.0,115.066795
dish_1566329257,"tofu, vinegar, shallots, beef, spinach (cooked), bok choy, cauliflower, millet, salt, olive oil, onions",537.0,321.025208
dish_1563563467,"bok choy, olive oil",119.0,40.750244
dish_1563295360,"bacon, scrambled eggs, olive oil, broccoli",181.0,275.891235
dish_1564688969,cheese pizza,90.0,239.309998
dish_1561579933,"salt, cucumbers, olive oil, basil, onions, bell peppers, feta cheese, blueberries, chicken, shallots, spinach (cooked), lemon juice, vinegar, chard, beef, white wine, walnuts, mustard, cream, wheat berry, oregano, cherry tomatoes, millet, bok choy, olives, lettuce, garlic, thyme, butter, arugula, mushroom, rosemary, vinaigrette, pepper",306.0,447.449249
dish_1561666821,"caesar salad, lettuce, onions, cheese pizza, cucumbers, lime, vinegar, pepper, cherry tomatoes, salt, olive oil, mixed greens",170.0,211.78656
dish_1558723639,cauliflower,41.0,10.25
dish_1558116486,grapes,57.0,39.329998
dish_1558381143,sausage,53.0,182.638
dish_1565033085,mixed greens,55.0,15.4
dish_1562947598,cantaloupe,258.0,87.720001
dish_1562615388,"apple, steak, vinegar, arugula, onions, kale, lemon juice, mustard greens, garlic, roasted potatoes, salt, figs, goat cheese, pineapple, white rice, jalapenos, olive oil, cilantro, broccoli",273.0,360.182037
dish_1562009098,tofu,96.0,70.080002
dish_1562704564,"shallots, cheese pizza, spinach (cooked), olive oil, salt, vinegar, onions, millet, bok choy, beef",124.0,292.022888
dish_1560539396,"fish, quinoa, garlic, pepper, onions, arugula, caesar salad, carrot, olive oil, cilantro, lemon juice, jalapenos, roasted potatoes, salt, tomatillo",417.0,384.044525
dish_1561060558,"pineapple, bok choy, brussels sprouts, tofu, cheese pizza",221.0,194.199005
dish_1562688524,"chicken apple sausage, grapes, roasted potatoes, watermelon",242.0,215.359985
dish_1561578417,"olive oil, cucumbers, onions, cauliflower, spinach (cooked), caesar salad, millet, bok choy, vinaigrette, shallots, vinegar, cheese pizza, lettuce, bell peppers, olives, salt, beef, feta cheese, cherry tomatoes",240.0,289.794373
dish_1558380414,grapes,52.0,35.880001
dish_1558640882,cantaloupe,95.0,32.299999
dish_1558638163,carrot,99.0,40.59
dish_1563567626,"pecans, vinegar, corn on the cob, olive oil, garlic, salt, blueberries, chard, arugula, mustard",248.0,291.838776
dish_1562873790,"salt, lettuce, lime, olive oil, onions, cucumbers, vinegar, cherry tomatoes, pepper, mixed greens",75.0,75.70845
dish_1567023132,"kimchi, olives",84.0,59.200001
dish_1558630867,apple,142.0,73.839996
dish_1566415591,"wheat berry, broccoli, green beans, chard, cherry tomatoes, fish, salt, shallots, garlic, chive, parsley, lemon juice, olive oil",316.0,214.780777
dish_1563811515,"olive oil, egg whites, sausage, sweet potato, cantaloupe, salsa",491.0,298.119385
dish_1558719377,apple,142.0,73.839996
dish_1559674689,honeydew melons,177.0,63.720001
dish_1559061675,watermelon,83.0,24.900002
dish_1561492182,"spinach (raw), vinegar, radishes, fried rice, garlic, salt, mustard, olive oil, blueberries",171.0,250.165695
dish_1564159520,bacon,42.0,227.220001
dish_1557853429,"strawberries, eggs, yam",276.0,330.152985
dish_1560455059,"cherry tomatoes, baby carrots, celery, cucumbers",134.0,25.550001
dish_1558459945,apple,142.0,73.839996
